Gene Name,Dextrose_exp_1,Dextrose_exp_2,Dextrose_sta_1,Dextrose_sta_2,Dextrose_nrp1_1,Dextrose_nrp1_2,Lipid_exp_1,Lipid_exp_2,Lipid_sta_1,Lipid_sta_2,Lipid_nrp1_1,Lipid_nrp1_2
hddA,18.80878986,19.73122662,3.937506244,3.786512376,8.542585941,2.215475368,10.84374415,9.014345937,0.533738021,1.145022668,1.174082851,3.854892705
IGR39_Rodriguez_Rv0115-Rv0116c,1.742610846,1.472801473,0,1.13536696,3.994568236,0,1.592543468,0.56363936,0.185307967,0.212767497,0.848761015,0.473100468
IGR40_Rodriguez_Rv0115-Rv0116c,0.866382793,0.36612014,3.826277254,2.822381143,5.390571502,2.23569483,4.618675971,3.923184696,0.18426103,0,0.527478597,1.646496545
IGR41_Rodriguez_Rv0115-Rv0116c,4.554943201,6.736973073,7.711274604,6.182691365,55.43805309,11.75399955,5.318990064,5.647554773,0.48436934,3.893013203,3.697572737,1.854928569
Rv0115a,10.54786671,7.71467438,6.091676326,7.92954702,62.97106208,14.86559626,5.561262904,7.741840095,1.207933417,2.674791384,7.014628069,6.38810791
ldtA,39.59506887,40.93063352,24.90420616,23.0948057,233.6173263,125.5200698,41.8330554,40.67746491,17.12677023,10.50103284,49.20119406,100.5576297
oxyS,10.6776866,12.9949404,8.420846686,10.14982019,17.42996486,5.569364232,7.143133241,5.43240983,2.364098259,2.813484271,3.201041541,6.410135869
oxcA,56.32468967,63.19151979,2.710553183,2.913394463,14.94463804,10.88281022,52.02976395,49.16069586,1.687584508,1.284633941,4.345229346,13.3301264
fadD7,22.04038295,20.69762069,5.62229979,5.888367046,14.14553061,7.799004645,7.223298129,5.642108572,0.392693183,0.522075885,3.904946113,7.783072343
fusA2,41.0362513,42.73390119,6.377842281,7.196479806,37.70404187,18.00562952,58.89960764,69.86815695,14.91586593,7.637807566,22.85125809,21.21431023
Rv0121c,33.70169315,37.98812074,15.5689902,12.17322184,50.79464108,25.65344178,9.665091391,7.867628029,9.521847555,6.025966797,14.68063879,50.67721706
Rv0122,7.064893835,7.112553453,14.13233948,11.23674834,34.97528271,20.91192603,3.291544223,4.301377879,2.739946531,1.978910699,5.313381962,17.09315838
Rv0123,7.729825019,8.780930189,12.57227603,13.47055976,37.4929587,28.9549745,6.203294881,5.443931378,4.28669054,3.653373598,11.1328003,30.6887068
IGR43_Rodriguez_Rv0123-Rv0124,2.73296592,0.641616483,2.682182471,2.473076546,8.701039722,4.309799835,0.462520875,1.227729299,0.968738681,0.556144743,4.621965922,5.976992055
Miotto_candidate_921,0,0,0,0,0,0,0,0,0,0,0,0
PE_PGRS2,4.399378201,5.00189134,7.841124114,8.667254878,28.19585167,6.730449333,3.12707078,3.083076498,5.847833396,4.399520255,8.532831021,7.308497398
Miotto_candidate_16,0,0,0,0,0,0,0,0,0,0,0,0
pepA,149.0708942,154.8785893,28.34562079,33.6081377,161.8665732,64.24859417,58.02146819,43.63244168,16.0017247,18.14500335,46.90914574,77.92514005
Miotto_candidate_922,0,0,0,0,0,0,0,0,0,0,0,0
Miotto_candidate_923,0,0,0,0,0,0,0,0,0,0,0,0
IGR44_Rodriguez_Rv0125-Rv0126,53.23367497,60.38887346,17.71555943,18.92072023,68.48453227,21.24153761,21.57527554,18.85350621,8.70896954,10.61170642,18.01131003,26.03470588
treS,63.78534636,62.41709807,8.531263528,7.828122582,33.24193614,11.67872015,20.3826752,19.9527085,6.284464222,5.930157643,8.622960741,18.86848313
mak,70.44224099,70.98515519,16.36195029,16.06776633,52.58513699,19.4387782,17.92775541,15.50008239,10.52570928,11.26423477,11.79331094,23.66194009
Rv0128,23.63159036,24.55046762,13.37136736,12.48903656,32.44818506,13.29206565,8.803906966,7.757989957,4.43218646,5.377016526,5.960913896,11.6892208
Miotto_candidate_924,0,0,0,0,0,0,0,0,0,0,0,0
IGR45_Rodriguez_Rv0128-Rv0129c,4.144587957,5.254318767,2.44054441,3.1503876,4.976501998,2.495518824,1.05213082,1.117123055,0.734554105,1.51812484,0.672891615,2.250423849
Miotto_candidate_925,0,0,0,0,0,0,0,0,0,0,0,0
fbpC,312.9354324,327.8804483,8.904229662,10.71884076,302.2863434,33.18925034,352.6884437,229.358795,11.70030521,26.46553117,11.46283693,10.1335068
htdZ,17.95806335,18.19039012,5.792278921,3.724800377,14.15118346,8.504465465,4.661216407,2.991243971,0.178805933,1.149691034,3.972052643,5.751905693
fadE1,19.96741594,19.88939489,14.03381132,13.58554423,35.51463282,17.22433193,12.9125573,10.61017545,3.081847981,3.176314769,9.669812989,13.13417014
fgd2,10.13835865,11.78785149,12.00666724,13.86133143,26.75480764,11.10787326,9.144503212,8.56440379,4.336514427,3.492294568,9.06912508,30.96514644
Rv0133,110.9381722,121.5863235,33.41552328,35.85960992,39.27897932,12.47229952,39.62262164,29.05626007,13.64306976,17.3022809,10.63052162,37.1329219
ephF,167.6148479,183.2863104,42.45006731,43.45576175,82.47225646,54.55912416,39.78242951,28.42540027,9.155814254,15.17788599,39.35130525,45.98976645
Rv0135c,72.57542833,73.94629968,125.0567577,119.573251,196.187729,188.9781928,30.02531348,20.09383619,11.00594779,17.48766248,252.4209655,173.1953675
cyp138,17.02344182,17.12936977,35.01173538,34.22711829,93.93991951,70.81740408,25.1540199,23.77146875,15.11419856,13.0895334,196.3313525,89.63933759
msrA,48.43505905,49.81234562,42.92957627,44.35996591,99.33720978,52.0416002,40.84337346,36.1837989,25.87155753,20.08773202,37.31147237,88.64989321
Rv0138,36.81611168,31.95160972,18.34221658,17.04852609,17.53624514,8.087093739,5.653950619,5.019074299,1.747189407,2.266142701,4.557038305,7.186621399
Rv0139,64.81762836,65.27836204,26.38167673,27.83480288,18.50632535,7.736421992,16.05101158,11.56369783,2.327308665,4.356014121,6.972617368,11.67998575
Rv0140,31.31393935,29.93536641,50.6605134,49.43167225,201.8582491,168.4657668,15.44892561,10.80530678,9.330572299,11.15549478,210.5461969,234.826708
Rv0141c,88.65182883,82.22604037,27.68325557,26.43664673,102.878529,65.37530699,38.58785778,41.57491687,8.847891853,10.88789778,36.11880814,54.29489754
Miotto_candidate_17,0,0,0,0,0,0,0,0,0,0,0,0
Miotto_candidate_18,0,0,0,0.247307655,0.99440454,0,0,0,0,0,0.369757274,1.44272222
Rv0142,35.30187443,38.65825829,32.40138633,36.80695564,29.9841932,10.62931804,47.2185416,52.141809,13.26381257,10.48275847,15.06711031,50.70493821
Rv0143c,62.85369921,71.39751182,33.79386697,35.70226272,35.31178257,28.57517294,25.9946739,19.18279298,4.972618397,7.279266614,13.15550879,36.56596398
Rv0144,265.005839,239.8797008,28.39955571,27.20032161,125.4840032,59.99140981,93.54004622,92.69895065,27.81685815,44.66552588,20.48907076,51.0162811
Miotto_candidate_926,0,0,0,0,0,0,0,0,0,0,0,0
IGR46_Rodriguez_Rv0144-Rv0145,123.5818609,116.582344,10.62354626,13.46856884,51.4482486,10.47488784,47.85957428,51.30223349,15.82748051,22.94551433,3.478255923,15.30619162
Rv0145,500.4281504,525.4906252,33.89804903,31.65460209,267.6157341,234.6101596,229.6801579,203.9901829,34.01586084,68.63335251,231.6085534,274.7592959
Rv0146,66.66523086,67.30371231,9.654275758,10.46776697,62.62377164,48.9875962,20.7537033,26.71396837,3.635452341,5.679273025,68.08646236,78.24564529
Rv0147,125.6237962,148.8643045,71.48761335,76.80634317,122.0603787,47.03866645,113.0395241,107.9237821,27.67168179,30.30726806,56.61978146,100.7974607
Rv0148,136.9283289,136.1545947,65.79797019,72.55535524,104.8383613,35.20557217,68.03730421,70.19503051,48.40993087,41.79633366,36.73824099,75.98839717
Rv0149,106.4427707,115.8299841,33.96739132,35.41782503,63.38071824,20.05134474,35.81935401,32.65734594,26.95972756,26.25932966,24.16472536,52.22365169
Rv0150c,2.236350585,1.350068017,2.586722852,3.035529719,3.836053624,0.961814547,0.162203501,0.172223138,0.113243758,0,0.842866841,1.301026288
IGR47_Rodriguez_Rv0150c-Rv0151c,1.934141047,3.065019281,43.31966328,36.79202661,12.441255,9.80382395,1.05213082,1.340547667,0.954920336,1.686805378,2.691566461,11.72095755
IGR48_Rodriguez_Rv0150c-Rv0151c,2.816628142,2.975660118,3.10982636,1.78414808,4.09938198,2.826557035,0.476679677,0.759187709,0,0.382113055,0.762152748,1.062062276
PE1,8.661180244,8.471734107,3.372840662,3.788411768,23.51721715,8.308510039,3.489716077,2.498258894,0.849039787,1.006641919,3.888833715,3.805152154
PE2,7.618897811,6.529606529,4.120158624,4.099696411,6.746574779,4.037426842,2.101861341,1.461604728,0.661377993,0.533941246,1.976139397,2.783437736
IGR49_Rodriguez_Rv0152c-Rv0153c,31.01455707,33.31179061,9.131475153,5.753376391,19.60736704,3.112388645,13.64696425,11.703433,5.13032395,5.154232836,5.769667572,18.59444312
ptbB,44.9530688,45.1127421,12.4692436,13.22545388,24.20226284,7.428640871,20.34980534,19.18951236,6.985954274,5.362457817,6.83094304,21.56791593
fadE2,64.45244629,63.33289369,25.34103647,25.060509,42.49007731,16.45559937,41.56906365,33.04638029,13.49506801,10.58219859,10.49186264,38.74739677
pntAa,39.52830182,40.73011738,10.02651454,11.59291132,9.715088493,3.23475192,4.030779107,2.838162226,0.666502771,1.037362326,1.509422404,4.405291554
pntAb,62.53722718,59.35434163,11.18582855,13.05160577,12.2904519,2.852021513,8.206620393,5.585615277,0.489702737,0.955856381,1.457931833,4.250800604
pntB,123.7107263,131.104084,18.44892631,21.0249607,19.95685651,6.678433778,30.43973607,23.4107687,2.398103107,4.785778702,4.158215728,13.60064455
Miotto_candidate_927,0,0,0,0,0,0,0,0,0,0,0,0
Rv0157A,78.22026233,71.33382636,23.88753788,24.97807311,214.1053185,172.0913097,93.9724099,97.27803648,8.090344745,12.77264723,70.0589712,72.45405311
Rv0158,65.76208073,60.78445768,13.86002198,12.81820496,25.14764287,12.45437999,19.69980385,17.84071499,2.300691787,2.467443215,9.235046203,17.04041873
PE3,4.468614024,4.882122294,7.1960935,9.906016203,28.14246124,8.043734447,1.726481618,1.269089902,0.22020961,0.306070656,2.760433833,1.287156072
PE4,1.361753949,1.588946851,12.52173954,14.35121895,32.49656704,7.526246631,0.975155841,0.83817543,0.432262455,0.496316493,2.153119393,1.931278254
Rv0161,10.17788,11.54458162,8.829347334,9.547174613,5.058941021,2.491557683,5.761468368,4.170096241,1.280409422,1.484013887,1.383166098,3.484823005
adhE1,19.11547286,23.23242045,26.80785501,27.8835087,9.655521337,6.732701826,16.86916414,13.15354214,2.901871294,4.160786598,5.073410024,6.035316391
Rv0163,17.95806335,25.72234853,4.901159087,4.601223995,13.7106797,8.417685205,13.98364922,12.50883842,1.287402721,1.806657339,4.545338592,5.888855829
TB18.5,165.7818127,161.5414718,20.76345885,22.8194742,72.79460681,31.59230003,49.16568352,49.70232182,8.321319094,15.64147554,12.75586513,22.95802766
mce1R,101.6854919,87.80263779,55.58094751,58.2078311,29.81659862,27.20561146,31.00404069,20.74058644,14.7783104,16.99607025,25.25821841,21.59084101
fadD5,165.9493018,148.8334442,17.67360911,18.40726469,33.04095721,20.34442012,85.83984647,63.11000515,11.58636675,17.07047042,19.88394723,14.97782095
IGR50_Rodriguez_Rv0166-Rv0167,429.08582,440.8327355,54.60134256,51.09151319,69.91996131,32.94494228,602.6519755,615.9688246,42.79638741,71.53467197,37.12212649,33.91383357
Miotto_candidate_928,0,0,0,0,0,0,0,0,0,0,0,0
Miotto_candidate_929,0,0,0,0,0,0,0,0,0,0,0,0
Miotto_candidate_930,0.259914838,0.274590105,0.286970794,0.635035757,1.276714303,1.341416898,0.593829768,0,0,0,0.158243579,0
yrbE1A,235.4437583,221.7359831,12.51811195,15.33741332,33.88732538,21.52150444,119.625692,117.847243,17.39015421,22.71226368,18.71954118,17.63396031
Miotto_candidate_931,0,0,0,0,0,0,0,0,0,0,0,0
yrbE1B,133.3261543,121.6737161,8.524022137,8.61312866,22.33809784,14.10029601,39.35839994,33.72247811,4.892130338,8.414832206,15.62500737,12.15487548
mce1A,163.6629467,167.4440402,6.822126202,6.825510089,18.2107161,8.87104054,70.05480101,68.74996253,7.550247555,11.86510024,15.08867017,10.78183836
Miotto_candidate_932,0,0.302818994,0.316472464,0.233439936,0,0,0,0,0,0,0.349023221,0
mce1B,148.7831431,148.4997004,6.766004965,6.694411526,17.36625796,8.476955872,46.96141948,48.48056511,6.720217468,10.95354051,15.51577532,10.97811231
mce1C,336.121264,351.6456229,16.10002553,13.97352152,24.58967143,12.11694605,159.6384227,181.6753843,52.19747163,48.90133783,16.62211817,16.23089126
Miotto_candidate_933,0,0,0,0,0,0,0,0,0,0,0,0
mce1D,235.6176139,264.074321,8.736666396,8.247624895,22.42919078,11.07910993,74.48531407,101.8782566,9.008317007,14.02208591,10.47924145,16.843921
Miotto_candidate_934,0,0,0,0,0,0,0,0,0,0,0,0
Miotto_candidate_935,0,0,0,0,0,0,0,0,0,0,0,0
lprK,219.10843,233.6342769,7.765581367,8.049200032,13.31425447,7.320614043,73.31764198,107.7420902,9.078036689,15.40342353,5.698927325,8.873154563
mce1F,416.7982925,419.7769624,32.11255092,32.27141229,55.87824411,22.80235417,136.8997551,179.25625,20.95272877,35.40297201,13.59443191,24.81026874
Miotto_candidate_936,0,0,0,0,0,0,0,0,0,0,0,0
Miotto_candidate_937,0,0,0,0,0,0,0,0,0,0,0,0
Rv0175,492.486797,503.4365781,51.5850117,48.86675986,163.9497379,75.630213,190.4966429,175.9573216,31.11557458,50.54189141,36.96737616,79.0829437
Rv0176,161.7056543,166.6226359,6.325203528,5.670976352,32.88231049,15.92673004,34.92748584,30.43070872,4.123054465,6.782210971,6.667460107,20.36529075
Rv0177,277.1900426,262.7743197,14.2771848,13.18662238,96.49889784,53.83190605,55.08956971,50.44927718,11.75286568,15.2149845,27.18482126,51.08462137
Miotto_candidate_938,0,0,0,0,0,0,0,0,0,0,0,0
Rv0178,231.1721468,227.3845169,15.11145253,14.91887632,77.68328852,41.72536575,51.03650413,49.16162187,10.44985664,14.41839927,28.63153823,46.36255854
lprO,165.1203842,149.1642717,108.0551038,117.6444741,86.02562318,19.32244575,41.15935766,23.75003616,5.318171719,5.600193853,16.92322412,20.01001873
Miotto_candidate_20,0,0,0,0,0,0,0,0,0,0,0,0
Rv0180c,40.57731544,39.45894159,125.9318222,146.0086923,29.61682822,12.34616818,15.51997475,14.08808078,2.963836629,3.196365863,6.595229077,20.75515079
Miotto_candidate_21,5.333904502,6.440076004,8.623383239,6.050589139,14.34783693,3.195238387,1.450764236,1.540380859,1.519295136,2.325905552,1.855676256,4.137425213
Rv0181c,50.28202832,48.71265823,206.4463988,234.5560009,26.919275,12.70604686,14.01438252,8.840319102,4.193254576,4.254192011,10.46689774,35.11885925
sigG,78.92070021,86.46257702,257.4527667,284.3191449,64.63294466,35.87416413,33.24166203,21.52464272,7.999709987,7.35147066,21.12217663,72.67979377
Rv0183,108.6957664,106.4625064,9.836265597,12.25115015,27.67936874,10.69380745,32.42216273,21.58201949,3.358486304,4.636305066,5.379528146,9.739111068
Miotto_candidate_939,0,0,0,0,0,0,0,0,0,0,0,0
Rv0184,99.94314661,90.63816636,11.51326826,12.25590787,27.45219466,9.338944443,36.25053611,25.46146868,2.674364585,3.495060742,5.029191932,13.2392435
Rv0185,77.87762038,84.75250513,10.29156044,10.62792523,22.59784316,5.276239798,38.65404851,30.295063,4.284610885,4.699241334,4.210520328,11.83678819
bglS,90.3256646,96.28404155,15.80578735,17.04909904,26.71731725,10.9032123,35.44099625,27.04600119,8.813375465,9.686455504,6.772916652,15.55215239
Miotto_candidate_940,0,0,0,0,0,0,0,0,0,0,0,0
Miotto_candidate_941,9.385340161,12.21700894,286.0738143,248.6887935,142.1455101,130.8247983,7.530496981,9.215349533,7.307007063,7.366638567,234.8888133,324.076406
Miotto_candidate_942,1.039659352,2.196720841,18.94007241,22.43793009,26.38542893,10.06062673,0.791773024,0.420341218,0.829174634,0.634696261,23.73653685,22.58052405
Miotto_candidate_22,0,0,0,0,0,0,0,0,0,0,0,0
mymT,319.5733154,314.4158403,3679.939863,3321.621167,3495.691047,6137.292821,364.7776519,346.130235,120.4913583,116.5020247,8021.441258,5945.144025
Miotto_candidate_943,8.519430801,9.300468558,159.5929614,165.1328167,153.674633,138.8677002,9.515938746,9.185234012,3.472808574,2.253759407,156.8164564,165.5676417
Rv0187,46.49064953,49.55543778,21.9621389,22.37854514,26.66144057,12.175938,21.20829129,18.51593553,4.476459133,5.280998374,10.16720962,35.44756993
Miotto_candidate_944,8.270548553,7.645328993,8.941236088,10.2438165,7.47619031,3.33470212,6.036157264,4.319124083,5.13032395,2.524522205,2.202963982,4.79479351
Miotto_candidate_23,0,0,0,0,0,0,0,0,0,0,0,0
Rv0188,118.9880502,126.3813671,57.84852923,53.88787996,839.9794995,460.2053602,321.8658145,347.718515,195.3077343,142.4635994,322.7531642,1676.251906
Miotto_candidate_945,0,0,1.562887094,3.074224383,3.090303339,0,0,0,0,0.144027228,0.287272959,0.480378937
Miotto_candidate_946,15.05949684,15.13369657,33.65978391,35.74706272,89.60954442,57.58052115,10.34994318,8.761723222,7.421195723,3.139276116,13.52935222,18.94668223
IGR51_Rodriguez_Rv0188-Rv0189c,0,0,0,0,0,0,0,0,0,0,0,0
ilvD,121.6681211,132.3441675,16.01024674,16.75323307,43.03935922,22.39653873,55.24380917,44.67755231,7.238163521,8.213219378,15.35530489,21.9969815
IGR52_Rodriguez_Rv0189c-Rv0190,0,0,0,0,0,0,0,0,0,0,0,0
Rv0190,240.5114361,233.4921757,254.3764343,237.5921181,379.7369521,307.5993408,177.8686807,145.477062,59.2883608,61.06061569,284.0053523,527.7785265
IGR53_Rodriguez_Rv0190-Rv0191,139.7689644,148.2583918,89.59207011,79.81922995,98.30386059,75.20101927,57.22970474,50.60691108,23.52795772,26.2544099,95.43080486,200.1756166
Rv0191,56.54926532,59.63778717,52.89319981,57.51794614,25.31087819,12.39406571,24.39164536,15.29541142,7.680880966,8.909510432,15.48544653,40.02384251
Miotto_candidate_947,0,0,0,0,0,0,0,0,0,0,0,0
Rv0192,109.4201336,118.3056878,69.78577142,77.49781813,68.84941822,31.59274375,47.07525705,39.01346806,14.92966207,22.26077516,20.87751662,54.24369729
Miotto_candidate_948,0,0,0,0,0,0,0,0,0,0,0,0
Rv0193c,5.393795475,5.049605049,2.601992762,2.770836033,7.798918937,3.276236563,2.085473589,1.623818156,0.291198234,0.597775347,0.858865313,2.534466794
Rv0194,2.403976624,2.801814796,13.64892332,15.55120201,3.599966337,1.666761945,0.93820134,0.961567176,0.400285885,0.642397596,1.38548102,3.193593119
IGR54_Rodriguez_Rv0194-Rv0195,9.584359651,13.57568394,27.19978271,25.90318693,29.35162242,43.60225945,4.703901539,6.429663808,2.000639722,2.643833151,10.9788809,5.011360516
Rv0195,5.593890413,8.100408099,26.94096253,25.44935751,7.856343099,17.3593267,1.285386237,1.676738473,0.92304346,0.853746307,6.605922992,3.96035675
Rv0196,6.343699243,4.541767276,13.19771323,14.98684387,15.45151669,7.643783298,1.038102409,0.593507428,0.390255412,0.160030254,5.553943871,19.82007911
Rv0197,6.766415551,6.752109503,19.82342593,20.92963925,25.17453039,14.05499003,3.173491308,2.286075936,1.439071397,2.061307122,5.832682727,18.51561046
Miotto_candidate_949,0,0,0,0,0,0,0,0,0,0,0,0
zmp1,110.8860373,108.9325965,21.30009025,20.57681626,65.39358006,28.98356124,28.61035253,24.83748143,6.328006612,6.259978631,15.8418346,37.96488758
Miotto_candidate_25,0,0,0,0,0,0,0,0,0,0,0,0
Rv0199,55.57766857,59.40299273,32.42596051,36.36958828,21.7228425,8.753761484,24.48977955,21.53102354,3.236712497,5.305002912,3.734548465,5.235645182
Miotto_candidate_950,0,0,0,0,0,0,0,0,0,0,0,0
Rv0200,63.11786993,64.89718257,36.46359043,38.29971211,21.97922266,6.939402344,34.86670046,26.30970507,4.348560301,6.186908767,4.1134157,7.240494123
Rv0201c,100.7118427,102.4123024,46.82976176,48.37023682,66.20928916,39.49328301,35.40670715,29.62237969,14.88346531,17.86909244,26.71239527,35.35487309
mmpL11,162.5264236,167.7490924,326.2874745,317.7493313,232.1668946,166.9627072,90.41796832,68.17685328,221.1042798,293.6904344,80.29086099,193.5188029
Rv0203,55.4447044,56.13129505,15.32465934,14.09954492,32.50081796,14.05713523,13.69613214,10.98205351,1.507712513,1.640018075,8.495870595,15.24511582
Rv0204c,69.83045314,77.35595531,7.24259623,7.963146796,39.37549033,16.60801874,24.45070504,17.09387618,3.487798062,4.684662876,8.93699451,13.82721078
Rv0205,32.61460357,30.40587968,10.06061378,11.69715924,8.528775349,3.512713996,8.568576267,6.402207946,0.797629947,1.577254702,2.198783063,4.223621572
mmpL3,314.0126964,303.0324097,66.54260551,72.5201128,142.8052609,35.6495144,181.082959,149.9904975,46.02226318,49.36145878,39.51903137,53.42514156
Miotto_candidate_26,0,0,0,0,0,0,0,0,0,0,0,0
Miotto_candidate_27,79.977795,76.01921447,31.12750128,24.78593409,159.1506219,102.8866761,24.70484098,21.2708823,7.777232845,11.73821911,27.57820405,31.06450459
